"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GeneID:97329088",5.17309295043242,5.1266775270161,2.34599847460773,2.18528595926445,0.0288678862291664,0.0476273942373129
"GeneID:97329109",43.0520212943311,7.52523566178111,1.75279256386114,4.29328365314613,1.76049856135667e-05,6.6788440213973e-05
"GeneID:97329129",46.9541187761281,7.37472273911626,1.67674115227,4.39824759422898,1.09128443240875e-05,5.04950254317947e-05
"GeneID:97329141",41.5901455788511,6.57918795079549,1.58235751632121,4.15783909952999,3.21272171537152e-05,0.000102483602620333
"GeneID:97329143",38.2077342491226,7.47638272085571,1.80281969196444,4.14704962131242,3.36787091524938e-05,0.000106400877587967
"GeneID:97329158",25.6003862996248,7.96723216317499,1.728470022314,4.60941298392251,4.03807496869017e-06,3.1391467218913e-05
"GeneID:97329159",51.1225934793282,6.3300286979897,1.82628010547575,3.46607767286645,0.000528110689246991,0.00111356733702648
"GeneID:97329165",92.2730655466531,7.84760625390809,1.43668643541333,5.4622957803944,4.70016093365231e-08,1.12917770377187e-05
"GeneID:97329204",29.9066768047818,7.88817966327555,1.77919433071281,4.4335683444513,9.26861074021272e-06,4.64937017119814e-05
"GeneID:97329206",15.3010583755466,5.82488338848728,1.826575627519,3.18896370932043,0.0014278380158074,0.00284159358120161
"GeneID:97329219",65.129839353918,6.18041286677843,1.4980072450108,4.12575632552021,3.69518359577935e-05,0.000113304854554708
"GeneID:97329221",33.8996956531912,6.64716370328341,1.78090098161917,3.7324723675765,0.000189609502582125,0.000433700197872666
"GeneID:97329222",82.7648128690306,8.4342055740568,1.75813697602929,4.7972403112215,1.6086656329321e-06,2.39084590726052e-05
"GeneID:97329245",51.9296740151228,6.20786570528558,1.83799827778697,3.37751442986122,0.000731441152884504,0.00151342772649888
"GeneID:97329270",17.9539639117527,7.12948452335632,1.72218117281521,4.13979936367665,3.47609709192129e-05,0.000108710017544519
"GeneID:97329271",56.8708049029456,7.94931153899209,1.68699493793627,4.71211345110294,2.45160819612525e-06,2.73915080105912e-05
"GeneID:97329287",103.359182859912,6.29597225271889,1.39122394306566,4.52549158897112,6.02552780198244e-06,3.75362074214772e-05
"GeneID:97329316",83.4574874158868,6.37318165863266,1.43505945704557,4.44105756548475,8.95178416457482e-06,4.55539806006489e-05
"GeneID:97329330",120.930863630441,7.00277365331362,1.44864989288677,4.83400004907948,1.33816552585621e-06,2.27512037032711e-05
"GeneID:97329332",71.4900165787411,7.30597940899139,1.57999200463841,4.62406100001969,3.76299124813757e-06,3.1037517670121e-05
"GeneID:97329344",47.1008248837498,7.56745123998726,1.80181662122883,4.19990089492364,2.67031835780908e-05,8.90297952485054e-05
"GeneID:97329345",65.9535414127303,7.37403040406195,1.68623209687336,4.37308150979631,1.22504958589256e-05,5.38580109009903e-05
"GeneID:97329365",18.3652010785285,5.26851105830031,1.56523503917251,3.36595522490066,0.000762790889421274,0.00157198602033931
"GeneID:97329367",85.7737443869923,4.96130956360785,1.46657139367774,3.38293081741237,0.000717166959223539,0.00148521725022599
"GeneID:97329370",23.7283862874852,4.37012990729687,1.4782517557511,2.95628257520751,0.00311371677748305,0.00594681463551392
"GeneID:97329371",18.9332514753638,4.09930727992699,1.60879369816612,2.54806274079755,0.0108322987456469,0.0193356532609797
"GeneID:97329372",17.478513190851,3.72728152270895,1.68652185232738,2.21004045548852,0.0271023547314748,0.0450025146006348
"GeneID:97329374",42.2456564617345,6.57044773202645,1.61041266407688,4.07997768434885,4.50400244174319e-05,0.000131580539067736
"GeneID:97329375",103.126254604579,6.93967351748331,1.55089877203444,4.47461410287919,7.65494393426874e-06,4.1845223555879e-05
"GeneID:97329376",48.9986018357611,7.29722624938655,1.57351323373162,4.6375372592711,3.52585065713078e-06,3.03931493011576e-05
